ts,process_name,thread_name,file_name,zip_entry_name,offset,is_major
3693448078663,org.mozilla.firefox,mozilla.firefox,/data/app/~~eX4oIyiPqWD2a8bQOTNkaw==/org.mozilla.firefox-V6SAAfPOOi2mgt7uXjLlBg==/oat/x86_64/base.vdex,,4884722,False
3693448566965,org.mozilla.firefox,mozilla.firefox,/data/app/~~eX4oIyiPqWD2a8bQOTNkaw==/org.mozilla.firefox-V6SAAfPOOi2mgt7uXjLlBg==/oat/x86_64/base.vdex,,6931744,False
3693448602233,org.mozilla.firefox,mozilla.firefox,/data/app/~~eX4oIyiPqWD2a8bQOTNkaw==/org.mozilla.firefox-V6SAAfPOOi2mgt7uXjLlBg==/oat/x86_64/base.vdex,,6376700,False
3693448663813,org.mozilla.firefox,mozilla.firefox,/data/app/~~eX4oIyiPqWD2a8bQOTNkaw==/org.mozilla.firefox-V6SAAfPOOi2mgt7uXjLlBg==/oat/x86_64/base.vdex,,761170,False
3693448708691,org.mozilla.firefox,mozilla.firefox,/data/app/~~eX4oIyiPqWD2a8bQOTNkaw==/org.mozilla.firefox-V6SAAfPOOi2mgt7uXjLlBg==/oat/x86_64/base.vdex,,1708152,False
3693448737989,org.mozilla.firefox,mozilla.firefox,/data/app/~~eX4oIyiPqWD2a8bQOTNkaw==/org.mozilla.firefox-V6SAAfPOOi2mgt7uXjLlBg==/oat/x86_64/base.vdex,,948152,False
3693448874833,org.mozilla.firefox,mozilla.firefox,/data/app/~~eX4oIyiPqWD2a8bQOTNkaw==/org.mozilla.firefox-V6SAAfPOOi2mgt7uXjLlBg==/oat/x86_64/base.vdex,,465800,False
3693450907804,org.mozilla.firefox,mozilla.firefox,/data/app/~~eX4oIyiPqWD2a8bQOTNkaw==/org.mozilla.firefox-V6SAAfPOOi2mgt7uXjLlBg==/base.apk,resources.arsc,6145849,True
3693452093356,org.mozilla.firefox,mozilla.firefox,/data/app/~~eX4oIyiPqWD2a8bQOTNkaw==/org.mozilla.firefox-V6SAAfPOOi2mgt7uXjLlBg==/oat/x86_64/base.vdex,,1353568,False
3693452375724,org.mozilla.firefox,mozilla.firefox,/data/app/~~eX4oIyiPqWD2a8bQOTNkaw==/org.mozilla.firefox-V6SAAfPOOi2mgt7uXjLlBg==/oat/x86_64/base.vdex,,6603646,True
3693453601975,org.mozilla.firefox,mozilla.firefox,/data/app/~~eX4oIyiPqWD2a8bQOTNkaw==/org.mozilla.firefox-V6SAAfPOOi2mgt7uXjLlBg==/oat/x86_64/base.vdex,,6447253,False
3693458125376,org.mozilla.firefox,mozilla.firefox,/data/app/~~eX4oIyiPqWD2a8bQOTNkaw==/org.mozilla.firefox-V6SAAfPOOi2mgt7uXjLlBg==/oat/x86_64/base.vdex,,6579378,False
3693458731160,org.mozilla.firefox,mozilla.firefox,/data/app/~~eX4oIyiPqWD2a8bQOTNkaw==/org.mozilla.firefox-V6SAAfPOOi2mgt7uXjLlBg==/oat/x86_64/base.vdex,,3161836,True
3693458771378,org.mozilla.firefox,mozilla.firefox,/data/app/~~eX4oIyiPqWD2a8bQOTNkaw==/org.mozilla.firefox-V6SAAfPOOi2mgt7uXjLlBg==/oat/x86_64/base.vdex,,4158188,True
3693458880537,org.mozilla.firefox,mozilla.firefox,/data/app/~~eX4oIyiPqWD2a8bQOTNkaw==/org.mozilla.firefox-V6SAAfPOOi2mgt7uXjLlBg==/oat/x86_64/base.vdex,,4163584,False
